indicator,year,name,category,group,value
mostly_happy,2018,milford,Income,$75K+,0.81
mostly_happy,2018,milford,Income,<$75K,0.6020408163265306
mostly_happy,2018,milford,With children,No children,0.7113402061855669
mostly_happy,2018,milford,With children,Children in household,0.69
mostly_happy,2018,monroe,Total,Total,0.72
mostly_happy,2018,ncdhd,Total,Total,0.6666666666666667
mostly_happy,2018,ncdhd,Gender,Male,0.6868686868686869
mostly_happy,2018,ncdhd,Gender,Female,0.6666666666666667
mostly_happy,2018,ncdhd,Age,Under age 55,0.6565656565656566
mostly_happy,2018,ncdhd,Age,Age 55 or older,0.7272727272727273
mostly_happy,2018,ncdhd,Race/Ethnicity,White,0.6599999999999999
mostly_happy,2018,ncdhd,Race/Ethnicity,Not white,0.7010309278350515
mostly_happy,2018,ncdhd,Education,High school or less,0.5714285714285715
mostly_happy,2018,ncdhd,Education,Some college or Associate's,0.6767676767676768
mostly_happy,2018,ncdhd,Education,Bachelor's or higher,0.72
mostly_happy,2018,ncdhd,Income,<$30K,0.53
mostly_happy,2018,ncdhd,Income,$30K-$75K,0.6
mostly_happy,2018,ncdhd,Income,$75K+,0.77
mostly_happy,2018,ncdhd,With children,No children,0.6734693877551021
mostly_happy,2018,ncdhd,With children,Children in household,0.6900000000000001
mostly_happy,2018,nddh,Total,Total,0.65
mostly_happy,2018,nddh,Gender,Male,0.66
mostly_happy,2018,nddh,Gender,Female,0.63
mostly_happy,2018,nddh,Age,Under age 55,0.5800000000000001
mostly_happy,2018,nddh,Age,Age 55 or older,0.72
mostly_happy,2018,nddh,Education,High school or less,0.55
mostly_happy,2018,nddh,Education,Some college or Associate's,0.65
mostly_happy,2018,nddh,Education,Bachelor's or higher,0.7
mostly_happy,2018,nddh,Income,<$30K,0.43000000000000005
mostly_happy,2018,nddh,Income,$30K-$75K,0.6699999999999999
mostly_happy,2018,nddh,Income,$75K+,0.76
mostly_happy,2018,nddh,With children,No children,0.6200000000000001
mostly_happy,2018,nddh,With children,Children in household,0.6799999999999999
mostly_happy,2018,new_britain,Total,Total,0.61
mostly_happy,2018,new_britain,Gender,Male,0.5918367346938777
mostly_happy,2018,new_britain,Gender,Female,0.64
mostly_happy,2018,new_britain,Age,Under age 55,0.5900000000000001
mostly_happy,2018,new_britain,Age,Age 55 or older,0.663265306122449
mostly_happy,2018,new_britain,Race/Ethnicity,White,0.6060606060606061
mostly_happy,2018,new_britain,Race/Ethnicity,Not white,0.6262626262626263
mostly_happy,2018,new_britain,Education,High school or less,0.5816326530612246
mostly_happy,2018,new_britain,Education,Some college or Associate's,0.6100000000000001
mostly_happy,2018,new_britain,Education,Bachelor's or higher,0.69
mostly_happy,2018,new_britain,Income,<$30K,0.4444444444444445
mostly_happy,2018,new_britain,Income,$30K-$75K,0.6868686868686869
mostly_happy,2018,new_britain,Income,$75K+,0.67
mostly_happy,2018,new_britain,With children,No children,0.6262626262626263
mostly_happy,2018,new_britain,With children,Children in household,0.61
mostly_happy,2018,new_haven,Total,Total,0.6060606060606062
mostly_happy,2018,new_haven,Gender,Male,0.6399999999999999
mostly_happy,2018,new_haven,Gender,Female,0.5656565656565657
mostly_happy,2018,new_haven,Age,Ages 18-34,0.5900000000000001
mostly_happy,2018,new_haven,Age,Ages 35-49,0.51
mostly_happy,2018,new_haven,Age,Ages 50-64,0.6464646464646465
mostly_happy,2018,new_haven,Age,Ages 65+,0.6836734693877551
mostly_happy,2018,new_haven,Race/Ethnicity,White,0.64
mostly_happy,2018,new_haven,Race/Ethnicity,Black,0.6060606060606061
mostly_happy,2018,new_haven,Race/Ethnicity,Latino,0.55
mostly_happy,2018,new_haven,Education,High school or less,0.5757575757575758
mostly_happy,2018,new_haven,Education,Some college or Associate's,0.5800000000000001
mostly_happy,2018,new_haven,Education,Bachelor's or higher,0.6428571428571429
mostly_happy,2018,new_haven,Income,<$30K,0.48
mostly_happy,2018,new_haven,Income,$30K-$75K,0.65
mostly_happy,2018,new_haven,Income,$75K+,0.7
mostly_happy,2018,new_haven,With children,No children,0.6200000000000001
mostly_happy,2018,new_haven,With children,Children in household,0.5656565656565657
mostly_happy,2018,new_haven_inner_ring,Total,Total,0.6767676767676767
mostly_happy,2018,new_haven_inner_ring,Gender,Male,0.6868686868686869
mostly_happy,2018,new_haven_inner_ring,Gender,Female,0.6666666666666666
mostly_happy,2018,new_haven_inner_ring,Age,Ages 18-34,0.61
mostly_happy,2018,new_haven_inner_ring,Age,Ages 35-49,0.62
mostly_happy,2018,new_haven_inner_ring,Age,Ages 50-64,0.77
mostly_happy,2018,new_haven_inner_ring,Age,Ages 65+,0.7216494845360825
mostly_happy,2018,new_haven_inner_ring,Race/Ethnicity,White,0.66
mostly_happy,2018,new_haven_inner_ring,Race/Ethnicity,Black,0.6767676767676767
mostly_happy,2018,new_haven_inner_ring,Race/Ethnicity,Latino,0.6262626262626263
mostly_happy,2018,new_haven_inner_ring,Education,High school or less,0.6868686868686869
mostly_happy,2018,new_haven_inner_ring,Education,Some college or Associate's,0.595959595959596
mostly_happy,2018,new_haven_inner_ring,Education,Bachelor's or higher,0.7171717171717171
mostly_happy,2018,new_haven_inner_ring,Income,<$30K,0.6224489795918368
mostly_happy,2018,new_haven_inner_ring,Income,$30K-$75K,0.64
mostly_happy,2018,new_haven_inner_ring,Income,$75K+,0.7373737373737373
mostly_happy,2018,new_haven_inner_ring,With children,No children,0.663265306122449
mostly_happy,2018,new_haven_inner_ring,With children,Children in household,0.6868686868686869
mostly_happy,2018,new_haven_outer_ring,Total,Total,0.6767676767676768
mostly_happy,2018,new_haven_outer_ring,Gender,Male,0.6767676767676768
mostly_happy,2018,new_haven_outer_ring,Gender,Female,0.6767676767676768
mostly_happy,2018,new_haven_outer_ring,Age,Ages 18-34,0.6326530612244898
mostly_happy,2018,new_haven_outer_ring,Age,Ages 35-49,0.6699999999999999
mostly_happy,2018,new_haven_outer_ring,Age,Ages 50-64,0.6464646464646465
mostly_happy,2018,new_haven_outer_ring,Age,Ages 65+,0.73
mostly_happy,2018,new_haven_outer_ring,Education,High school or less,0.6122448979591837
mostly_happy,2018,new_haven_outer_ring,Education,Some college or Associate's,0.6363636363636364
mostly_happy,2018,new_haven_outer_ring,Education,Bachelor's or higher,0.72
mostly_happy,2018,new_haven_outer_ring,Income,<$30K,0.55
mostly_happy,2018,new_haven_outer_ring,Income,$30K-$75K,0.6224489795918368
mostly_happy,2018,new_haven_outer_ring,Income,$75K+,0.73
mostly_happy,2018,new_haven_outer_ring,With children,No children,0.6938775510204082
mostly_happy,2018,new_haven_outer_ring,With children,Children in household,0.64
mostly_happy,2018,new_london,Total,Total,0.5757575757575757
mostly_happy,2018,new_london,Gender,Male,0.6161616161616161
mostly_happy,2018,new_london,Gender,Female,0.5353535353535354
mostly_happy,2018,new_london,Age,Under age 55,0.51
mostly_happy,2018,new_london,Age,Age 55 or older,0.7368421052631579
mostly_happy,2018,new_london,Race/Ethnicity,White,0.65
mostly_happy,2018,new_london,Race/Ethnicity,Not white,0.494949494949495
mostly_happy,2018,new_london,Education,Bachelor's or higher,0.66
mostly_happy,2018,new_london,Education,Less than Bachelor's degree,0.5306122448979592
mostly_happy,2018,new_london,Income,$75K+,0.84
mostly_happy,2018,new_london,Income,<$75K,0.49
mostly_happy,2018,new_milford,Total,Total,0.72
mostly_happy,2018,new_milford,Gender,Male,0.7
mostly_happy,2018,new_milford,Gender,Female,0.7373737373737373
mostly_happy,2018,new_milford,Age,Under age 55,0.6363636363636364
mostly_happy,2018,new_milford,Age,Age 55 or older,0.8686868686868687
mostly_happy,2018,new_milford,Education,High school or less,0.6262626262626263
mostly_happy,2018,new_milford,Education,Some college or Associate's,0.58
mostly_happy,2018,new_milford,Education,Bachelor's or higher,0.8484848484848485
mostly_happy,2018,new_milford,Income,$75K+,0.797979797979798
mostly_happy,2018,new_milford,Income,<$75K,0.6262626262626263
mostly_happy,2018,new_milford,With children,No children,0.686868686868687
mostly_happy,2018,new_milford,With children,Children in household,0.79
mostly_happy,2018,newtown,Total,Total,0.7272727272727273
mostly_happy,2018,newtown,Gender,Male,0.7777777777777778
mostly_happy,2018,newtown,Gender,Female,0.6938775510204082
mostly_happy,2018,newtown,Age,Under age 55,0.7272727272727273
mostly_happy,2018,newtown,Age,Age 55 or older,0.7448979591836735
mostly_happy,2018,newtown,Education,Bachelor's or higher,0.8
mostly_happy,2018,newtown,Education,Some college or less,0.6262626262626263
mostly_happy,2018,newtown,Income,$75K+,0.78
mostly_happy,2018,newtown,Income,<$75K,0.56
mostly_happy,2018,newtown,With children,No children,0.7272727272727273
mostly_happy,2018,newtown,With children,Children in household,0.74
mostly_happy,2018,norwalk,Total,Total,0.7319587628865979
mostly_happy,2018,norwalk,Gender,Male,0.7040816326530612
mostly_happy,2018,norwalk,Gender,Female,0.7422680412371134
mostly_happy,2018,norwalk,Age,Ages 18-34,0.6499999999999999
mostly_happy,2018,norwalk,Age,Ages 35-49,0.7731958762886598
mostly_happy,2018,norwalk,Age,Ages 50-64,0.7171717171717171
mostly_happy,2018,norwalk,Age,Ages 65+,0.7578947368421053
mostly_happy,2018,norwalk,Race/Ethnicity,White,0.7373737373737373
mostly_happy,2018,norwalk,Race/Ethnicity,Not white,0.6979166666666666
mostly_happy,2018,norwalk,Education,High school or less,0.7052631578947369
mostly_happy,2018,norwalk,Education,Some college or Associate's,0.663265306122449
mostly_happy,2018,norwalk,Education,Bachelor's or higher,0.7474747474747475
mostly_happy,2018,norwalk,Income,<$30K,0.5217391304347826
mostly_happy,2018,norwalk,Income,$30K-$75K,0.6363636363636364
mostly_happy,2018,norwalk,Income,$75K+,0.8200000000000001
mostly_happy,2018,norwalk,With children,No children,0.7040816326530612
mostly_happy,2018,norwalk,With children,Children in household,0.7448979591836735
mostly_happy,2018,nyborder,Total,Total,0.7272727272727273
mostly_happy,2018,nyborder,Gender,Male,0.7171717171717171
mostly_happy,2018,nyborder,Gender,Female,0.7373737373737373
mostly_happy,2018,nyborder,Age,Ages 18-34,0.7
mostly_happy,2018,nyborder,Age,Ages 35-49,0.79
mostly_happy,2018,nyborder,Age,Ages 50-64,0.72
mostly_happy,2018,nyborder,Age,Ages 65+,0.73
mostly_happy,2018,nyborder,Race/Ethnicity,White,0.73
mostly_happy,2018,nyborder,Race/Ethnicity,Not white,0.7171717171717171
mostly_happy,2018,nyborder,Education,High school or less,0.6262626262626263
mostly_happy,2018,nyborder,Education,Some college or Associate's,0.7551020408163265
mostly_happy,2018,nyborder,Education,Bachelor's or higher,0.77
mostly_happy,2018,nyborder,Income,<$30K,0.62
mostly_happy,2018,nyborder,Income,$30K-$75K,0.6666666666666667
mostly_happy,2018,nyborder,Income,$75K+,0.8300000000000001
mostly_happy,2018,nyborder,With children,No children,0.7474747474747475
mostly_happy,2018,nyborder,With children,Children in household,0.7551020408163265
mostly_happy,2018,pomperaug,Total,Total,0.7575757575757576
mostly_happy,2018,pomperaug,Gender,Male,0.6868686868686869
mostly_happy,2018,pomperaug,Gender,Female,0.8080808080808082
mostly_happy,2018,pomperaug,Age,Under age 55,0.71
mostly_happy,2018,pomperaug,Age,Age 55 or older,0.7857142857142857
mostly_happy,2018,pomperaug,Education,Bachelor's or higher,0.8163265306122449
mostly_happy,2018,pomperaug,Education,Some college or less,0.6499999999999999
mostly_happy,2018,pomperaug,Income,$75K+,0.8500000000000001
mostly_happy,2018,pomperaug,Income,<$75K,0.6288659793814433
mostly_happy,2018,pomperaug,With children,No children,0.7142857142857143
mostly_happy,2018,pomperaug,With children,Children in household,0.8200000000000001
mostly_happy,2018,port_chester_ny,Total,Total,0.6969696969696969
mostly_happy,2018,port_chester_ny,Gender,Male,0.7
mostly_happy,2018,port_chester_ny,Gender,Female,0.6868686868686869
mostly_happy,2018,port_chester_ny,Age,Under age 55,0.7171717171717171
mostly_happy,2018,port_chester_ny,Age,Age 55 or older,0.6666666666666666
mostly_happy,2018,port_chester_ny,Race/Ethnicity,White,0.686868686868687
mostly_happy,2018,port_chester_ny,Race/Ethnicity,Not white,0.6969696969696969
mostly_happy,2018,port_chester_ny,Education,High school or less,0.6399999999999999
mostly_happy,2018,port_chester_ny,Education,Some college or Associate's,0.6804123711340206
mostly_happy,2018,port_chester_ny,Education,Bachelor's or higher,0.7474747474747475
mostly_happy,2018,port_chester_ny,Income,$75K+,0.8
mostly_happy,2018,port_chester_ny,Income,<$75K,0.67
mostly_happy,2018,port_chester_ny,With children,No children,0.72
mostly_happy,2018,port_chester_ny,With children,Children in household,0.7474747474747475
mostly_happy,2018,stamford,Total,Total,0.7373737373737373
mostly_happy,2018,stamford,Gender,Male,0.7171717171717171
mostly_happy,2018,stamford,Gender,Female,0.7474747474747475
mostly_happy,2018,stamford,Age,Ages 18-34,0.73
mostly_happy,2018,stamford,Age,Ages 35-49,0.7070707070707071
mostly_happy,2018,stamford,Age,Ages 50-64,0.77
mostly_happy,2018,stamford,Age,Ages 65+,0.7938144329896908
mostly_happy,2018,stamford,Race/Ethnicity,White,0.7474747474747475
mostly_happy,2018,stamford,Race/Ethnicity,Black,0.7272727272727273
mostly_happy,2018,stamford,Race/Ethnicity,Latino,0.6799999999999999
mostly_happy,2018,stamford,Education,High school or less,0.7373737373737373
mostly_happy,2018,stamford,Education,Some college or Associate's,0.7171717171717171
mostly_happy,2018,stamford,Education,Bachelor's or higher,0.7575757575757576
mostly_happy,2018,stamford,Income,<$30K,0.585858585858586
mostly_happy,2018,stamford,Income,$30K-$75K,0.74
mostly_happy,2018,stamford,Income,$75K+,0.7676767676767677
mostly_happy,2018,stamford,With children,No children,0.7373737373737373
mostly_happy,2018,stamford,With children,Children in household,0.7373737373737373
mostly_happy,2018,stratford,Total,Total,0.6699999999999999
mostly_happy,2018,stratford,Gender,Male,0.62
mostly_happy,2018,stratford,Gender,Female,0.71
mostly_happy,2018,stratford,Age,Under age 55,0.66
mostly_happy,2018,stratford,Age,Age 55 or older,0.6969696969696969
mostly_happy,2018,stratford,Education,High school or less,0.6699999999999999
mostly_happy,2018,stratford,Education,Some college or Associate's,0.5900000000000001
mostly_happy,2018,stratford,Education,Bachelor's or higher,0.7373737373737373
mostly_happy,2018,stratford,Income,$75K+,0.75
mostly_happy,2018,stratford,Income,<$75K,0.61
mostly_happy,2018,stratford,With children,No children,0.65
mostly_happy,2018,stratford,With children,Children in household,0.7
mostly_happy,2018,trumbull,Total,Total,0.6969696969696969
mostly_happy,2018,trumbull,Gender,Male,0.7171717171717171
mostly_happy,2018,trumbull,Gender,Female,0.6799999999999999
mostly_happy,2018,trumbull,Age,Under age 55,0.66
mostly_happy,2018,trumbull,Age,Age 55 or older,0.7474747474747475
mostly_happy,2018,trumbull,Education,Bachelor's or higher,0.7070707070707071
mostly_happy,2018,trumbull,Education,Some college or less,0.66
mostly_happy,2018,trumbull,Income,$100K+,0.7474747474747475
mostly_happy,2018,trumbull,Income,<$100K,0.61
mostly_happy,2018,valley,Total,Total,0.66
mostly_happy,2018,valley,Gender,Male,0.6799999999999999
mostly_happy,2018,valley,Gender,Female,0.64
mostly_happy,2018,valley,Age,Ages 18-34,0.62
mostly_happy,2018,valley,Age,Ages 35-49,0.64
mostly_happy,2018,valley,Age,Ages 50-64,0.6599999999999999
mostly_happy,2018,valley,Age,Ages 65+,0.7142857142857143
mostly_happy,2018,valley,Race/Ethnicity,White,0.64
mostly_happy,2018,valley,Race/Ethnicity,Not white,0.73
mostly_happy,2018,valley,Education,High school or less,0.6000000000000001
mostly_happy,2018,valley,Education,Some college or Associate's,0.66
mostly_happy,2018,valley,Education,Bachelor's or higher,0.71
mostly_happy,2018,valley,Income,<$30K,0.5858585858585859
mostly_happy,2018,valley,Income,$30K-$75K,0.6464646464646465
mostly_happy,2018,valley,Income,$75K+,0.7
mostly_happy,2018,valley,With children,No children,0.6699999999999999
mostly_happy,2018,valley,With children,Children in household,0.6599999999999999
mostly_happy,2018,wallingford,Total,Total,0.72
mostly_happy,2018,wallingford,Gender,Male,0.78
mostly_happy,2018,wallingford,Gender,Female,0.686868686868687
mostly_happy,2018,wallingford,Age,Under age 55,0.69
mostly_happy,2018,wallingford,Age,Age 55 or older,0.787878787878788
mostly_happy,2018,wallingford,Education,Bachelor's or higher,0.76
mostly_happy,2018,wallingford,Education,Some college or less,0.6969696969696969
mostly_happy,2018,wallingford,Income,$75K+,0.8300000000000001
mostly_happy,2018,wallingford,Income,<$75K,0.61
mostly_happy,2018,waterbury,Total,Total,0.6224489795918369
mostly_happy,2018,waterbury,Gender,Male,0.6326530612244898
mostly_happy,2018,waterbury,Gender,Female,0.585858585858586
mostly_happy,2018,waterbury,Age,Ages 18-34,0.56
mostly_happy,2018,waterbury,Age,Ages 35-49,0.5800000000000001
mostly_happy,2018,waterbury,Age,Ages 50-64,0.6632653061224489
mostly_happy,2018,waterbury,Age,Ages 65+,0.6666666666666667
mostly_happy,2018,waterbury,Race/Ethnicity,White,0.6060606060606061
mostly_happy,2018,waterbury,Race/Ethnicity,Black,0.63
mostly_happy,2018,waterbury,Race/Ethnicity,Latino,0.6399999999999999
mostly_happy,2018,waterbury,Education,High school or less,0.5800000000000001
mostly_happy,2018,waterbury,Education,Some college or Associate's,0.585858585858586
mostly_happy,2018,waterbury,Education,Bachelor's or higher,0.6938775510204082
