code,category,response,value,group,year
ENROLLED,Rural,No,0.73,Rural,2018
ENROLLED,Rural,Refused,0.01,Rural,2018
SOCI1,Rural,Lesbian or Gay,0.02,Rural,2018
SOCI1,Rural,"Straight, that is, not gay",0.9,Rural,2018
SOCI1,Rural,Bisexual,0.03,Rural,2018
SOCI1,Rural,Something else,0.02,Rural,2018
SOCI1,Rural,I don't know the answer,0.01,Rural,2018
SOCI1,Rural,Refused,0.02,Rural,2018
Q1,Urban Periphery,Yes,0.79,Urban Periphery,2018
Q1,Urban Periphery,No,0.2,Urban Periphery,2018
Q1,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q1,Urban Periphery,Refused,0,Urban Periphery,2018
Q2,Urban Periphery,Much better,0.09,Urban Periphery,2018
Q2,Urban Periphery,Somewhat better,0.22,Urban Periphery,2018
Q2,Urban Periphery,About the same,0.44,Urban Periphery,2018
Q2,Urban Periphery,Somewhat worse,0.17,Urban Periphery,2018
Q2,Urban Periphery,Much worse,0.06,Urban Periphery,2018
Q2,Urban Periphery,Don't know,0.02,Urban Periphery,2018
Q2,Urban Periphery,Refused,0,Urban Periphery,2018
Q4A,Urban Periphery,Excellent,0.09,Urban Periphery,2018
Q4A,Urban Periphery,Good,0.33,Urban Periphery,2018
Q4A,Urban Periphery,Fair,0.3,Urban Periphery,2018
Q4A,Urban Periphery,Poor,0.15,Urban Periphery,2018
Q4A,Urban Periphery,Don't know enough about it in order to say,0.13,Urban Periphery,2018
Q4A,Urban Periphery,Refused,0,Urban Periphery,2018
Q4D,Urban Periphery,Excellent,0.3,Urban Periphery,2018
Q4D,Urban Periphery,Good,0.47,Urban Periphery,2018
Q4D,Urban Periphery,Fair,0.16,Urban Periphery,2018
Q4D,Urban Periphery,Poor,0.04,Urban Periphery,2018
Q4D,Urban Periphery,Don't know enough about it in order to say,0.04,Urban Periphery,2018
Q4D,Urban Periphery,Refused,0,Urban Periphery,2018
Q4E,Urban Periphery,Excellent,0.08,Urban Periphery,2018
Q4E,Urban Periphery,Good,0.36,Urban Periphery,2018
Q4E,Urban Periphery,Fair,0.31,Urban Periphery,2018
Q4E,Urban Periphery,Poor,0.13,Urban Periphery,2018
Q4E,Urban Periphery,Don't know enough about it in order to say,0.12,Urban Periphery,2018
Q4E,Urban Periphery,Refused,0,Urban Periphery,2018
Q4F,Urban Periphery,Excellent,0.24,Urban Periphery,2018
Q4F,Urban Periphery,Good,0.43,Urban Periphery,2018
Q4F,Urban Periphery,Fair,0.2,Urban Periphery,2018
Q4F,Urban Periphery,Poor,0.07,Urban Periphery,2018
Q4F,Urban Periphery,Don't know enough about it in order to say,0.06,Urban Periphery,2018
Q4F,Urban Periphery,Refused,0,Urban Periphery,2018
Q4G,Urban Periphery,Excellent,0.21,Urban Periphery,2018
Q4G,Urban Periphery,Good,0.48,Urban Periphery,2018
Q4G,Urban Periphery,Fair,0.21,Urban Periphery,2018
Q4G,Urban Periphery,Poor,0.06,Urban Periphery,2018
Q4G,Urban Periphery,Don't know enough about it in order to say,0.04,Urban Periphery,2018
Q4G,Urban Periphery,Refused,0,Urban Periphery,2018
Q4H,Urban Periphery,Excellent,0.26,Urban Periphery,2018
Q4H,Urban Periphery,Good,0.45,Urban Periphery,2018
Q4H,Urban Periphery,Fair,0.21,Urban Periphery,2018
Q4H,Urban Periphery,Poor,0.05,Urban Periphery,2018
Q4H,Urban Periphery,Don't know enough about it in order to say,0.03,Urban Periphery,2018
Q4H,Urban Periphery,Refused,0,Urban Periphery,2018
Q5,Urban Periphery,Yes,0.37,Urban Periphery,2018
Q5,Urban Periphery,No,0.63,Urban Periphery,2018
Q5,Urban Periphery,Don't know,0,Urban Periphery,2018
Q5,Urban Periphery,Refused,0,Urban Periphery,2018
Q6,Urban Periphery,Great influence,0.06,Urban Periphery,2018
Q6,Urban Periphery,Moderate influence,0.27,Urban Periphery,2018
Q6,Urban Periphery,A little influence,0.33,Urban Periphery,2018
Q6,Urban Periphery,No influence at all,0.31,Urban Periphery,2018
Q6,Urban Periphery,Don't know,0.03,Urban Periphery,2018
Q6,Urban Periphery,Refused,0,Urban Periphery,2018
Q8,Urban Periphery,Very often,0.07,Urban Periphery,2018
Q8,Urban Periphery,Fairly often,0.18,Urban Periphery,2018
Q8,Urban Periphery,Sometimes,0.34,Urban Periphery,2018
Q8,Urban Periphery,Almost never,0.21,Urban Periphery,2018
Q8,Urban Periphery,Never at all,0.18,Urban Periphery,2018
Q8,Urban Periphery,Don't know,0,Urban Periphery,2018
Q8,Urban Periphery,Refused,0,Urban Periphery,2018
Q9,Urban Periphery,Very often,0.82,Urban Periphery,2018
Q9,Urban Periphery,Fairly often,0.07,Urban Periphery,2018
Q9,Urban Periphery,Sometimes,0.05,Urban Periphery,2018
Q9,Urban Periphery,Almost never,0.02,Urban Periphery,2018
Q9,Urban Periphery,Never at all,0.04,Urban Periphery,2018
Q9,Urban Periphery,Don't know,0,Urban Periphery,2018
Q9,Urban Periphery,Refused,0,Urban Periphery,2018
Q57,Urban Periphery,"Single, never married",0.31,Urban Periphery,2018
Q57,Urban Periphery,Married or civil union,0.46,Urban Periphery,2018
Q57,Urban Periphery,Living with partner,0.05,Urban Periphery,2018
Q57,Urban Periphery,Separated,0.01,Urban Periphery,2018
Q57,Urban Periphery,Divorced,0.09,Urban Periphery,2018
Q57,Urban Periphery,Widowed,0.07,Urban Periphery,2018
Q57,Urban Periphery,Refused,0.01,Urban Periphery,2018
Q60,Urban Periphery,One,0.25,Urban Periphery,2018
Q60,Urban Periphery,Two,0.5,Urban Periphery,2018
Q60,Urban Periphery,Three,0.15,Urban Periphery,2018
Q60,Urban Periphery,Four or more,0.09,Urban Periphery,2018
Q60,Urban Periphery,Refused,0.01,Urban Periphery,2018
Q58,Urban Periphery,Refused,0.01,Urban Periphery,2018
Q58,Urban Periphery,No,0.66,Urban Periphery,2018
Q58,Urban Periphery,Yes,0.33,Urban Periphery,2018
CHILDCARE,Urban Periphery,Very easy,0.14,Urban Periphery,2018
CHILDCARE,Urban Periphery,Somewhat easy,0.29,Urban Periphery,2018
CHILDCARE,Urban Periphery,Somewhat hard,0.29,Urban Periphery,2018
CHILDCARE,Urban Periphery,Very hard,0.24,Urban Periphery,2018
CHILDCARE,Urban Periphery,Don't know,0.03,Urban Periphery,2018
CHILDCARE,Urban Periphery,Refused,0,Urban Periphery,2018
Q11,Urban Periphery,I own my home,0.61,Urban Periphery,2018
Q11,Urban Periphery,I rent my home,0.27,Urban Periphery,2018
Q11,Urban Periphery,I live with family or friends who own,0.08,Urban Periphery,2018
Q11,Urban Periphery,I live with family or friends who rent,0.02,Urban Periphery,2018
Q11,Urban Periphery,Other,0.01,Urban Periphery,2018
Q11,Urban Periphery,Refused,0.01,Urban Periphery,2018
Q12,Urban Periphery,Yes,0.2,Urban Periphery,2018
Q12,Urban Periphery,No,0.79,Urban Periphery,2018
Q12,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q12,Urban Periphery,Refused,0,Urban Periphery,2018
MOVEYEAR,Urban Periphery,Within the last 3 years,0.19,Urban Periphery,2018
MOVEYEAR,Urban Periphery,4 to 10 years ago,0.29,Urban Periphery,2018
MOVEYEAR,Urban Periphery,11 to 19 years ago,0.19,Urban Periphery,2018
MOVEYEAR,Urban Periphery,20 or more years ago,0.31,Urban Periphery,2018
MOVEYEAR,Urban Periphery,Refused,0.02,Urban Periphery,2018
RECENTMOVE,Urban Periphery,"Was living in the same building, facility, or housing development that I live in now",0.02,Urban Periphery,2018
RECENTMOVE,Urban Periphery,"Was living somewhere in the same neighborhood, town, or city as my current home",0.42,Urban Periphery,2018
RECENTMOVE,Urban Periphery,In a different town or city within <state2>,0.41,Urban Periphery,2018
RECENTMOVE,Urban Periphery,In another U.S. state (please specify),0.11,Urban Periphery,2018
RECENTMOVE,Urban Periphery,"In Puerto Rico, US Virgin Islands, or another U.S. territory",0,Urban Periphery,2018
RECENTMOVE,Urban Periphery,Somewhere outside of the United States,0.02,Urban Periphery,2018
RECENTMOVE,Urban Periphery,Don't know,0,Urban Periphery,2018
RECENTMOVE,Urban Periphery,Refused,0,Urban Periphery,2018
OWNRECEMOV,Urban Periphery,"Good financial decision (e.g., building equity, long term investment potential)",0.42,Urban Periphery,2018
OWNRECEMOV,Urban Periphery,Better quality or larger home,0.42,Urban Periphery,2018
OWNRECEMOV,Urban Periphery,Closer to work or school,0.22,Urban Periphery,2018
OWNRECEMOV,Urban Periphery,Better quality neighborhood or schools,0.29,Urban Periphery,2018
OWNRECEMOV,Urban Periphery,Relocated to a new city,0.15,Urban Periphery,2018
OWNRECEMOV,Urban Periphery,"Change in family status (e.g. marriage, divorce, children)",0.2,Urban Periphery,2018
OWNRECEMOV,Urban Periphery,Other,0.05,Urban Periphery,2018
OWNRECEMOV,Urban Periphery,Don't know,0,Urban Periphery,2018
OWNRECEMOV,Urban Periphery,Refused,0,Urban Periphery,2018
RENTPREVST,Urban Periphery,No,0.85,Urban Periphery,2018
RENTPREVST,Urban Periphery,Yes and I still own that home,0.04,Urban Periphery,2018
RENTPREVST,Urban Periphery,Yes and I sold that home,0.08,Urban Periphery,2018
RENTPREVST,Urban Periphery,Other,0.03,Urban Periphery,2018
RENTPREVST,Urban Periphery,Don't know,0,Urban Periphery,2018
RENTPREVST,Urban Periphery,Refused,0,Urban Periphery,2018
RENTEVICT,Urban Periphery,Yes,0.07,Urban Periphery,2018
RENTEVICT,Urban Periphery,No,0.92,Urban Periphery,2018
RENTEVICT,Urban Periphery,Don't know,0,Urban Periphery,2018
RENTEVICT,Urban Periphery,Refused,0,Urban Periphery,2018
RENTEVICTRA,Urban Periphery,Yes,0.02,Urban Periphery,2018
RENTEVICTRA,Urban Periphery,No,0.98,Urban Periphery,2018
RENTEVICTRA,Urban Periphery,Don't know,0,Urban Periphery,2018
RENTEVICTRA,Urban Periphery,Refused,0,Urban Periphery,2018
RENTEVICTRAB,Urban Periphery,Yes,0.07,Urban Periphery,2018
RENTEVICTRAB,Urban Periphery,No,0.92,Urban Periphery,2018
RENTEVICTRAB,Urban Periphery,Don't know,0.01,Urban Periphery,2018
RENTEVICTRAB,Urban Periphery,Refused,0,Urban Periphery,2018
RENTEVICTRC,Urban Periphery,Yes,0.02,Urban Periphery,2018
RENTEVICTRC,Urban Periphery,No,0.97,Urban Periphery,2018
RENTEVICTRC,Urban Periphery,Don't know,0,Urban Periphery,2018
RENTEVICTRC,Urban Periphery,Refused,0,Urban Periphery,2018
RENTFORECLA,Urban Periphery,Yes,0.15,Urban Periphery,2018
RENTFORECLA,Urban Periphery,No,0.85,Urban Periphery,2018
RENTFORECLA,Urban Periphery,Don't know,0,Urban Periphery,2018
RENTFORECLA,Urban Periphery,Refused,0,Urban Periphery,2018
RENTFORECLB,Urban Periphery,Yes,0.15,Urban Periphery,2018
RENTFORECLB,Urban Periphery,No,0.85,Urban Periphery,2018
RENTFORECLB,Urban Periphery,Don't know,0,Urban Periphery,2018
RENTFORECLB,Urban Periphery,Refused,0,Urban Periphery,2018
RENTFORECLA,Urban Periphery,Yes,0.16,Urban Periphery,2018
RENTFORECLA,Urban Periphery,No,0.84,Urban Periphery,2018
RENTFORECLA,Urban Periphery,Don't know,0,Urban Periphery,2018
RENTFORECLA,Urban Periphery,Refused,0,Urban Periphery,2018
RENTMOVEOT,Urban Periphery,Rent increased at previous home or apartment,0.11,Urban Periphery,2018
RENTMOVEOT,Urban Periphery,Landlord would not fix things at previous home or apartment,0.07,Urban Periphery,2018
RENTMOVEOT,Urban Periphery,To save money,0.18,Urban Periphery,2018
RENTMOVEOT,Urban Periphery,Better quality or larger home,0.33,Urban Periphery,2018
RENTMOVEOT,Urban Periphery,Closer to work or school,0.22,Urban Periphery,2018
RENTMOVEOT,Urban Periphery,Better quality neighborhood or schools,0.23,Urban Periphery,2018
RENTMOVEOT,Urban Periphery,Relocated to a new city,0.26,Urban Periphery,2018
RENTMOVEOT,Urban Periphery,"Change in family status (i.e. marriage, divorce, children)",0.19,Urban Periphery,2018
RENTMOVEOT,Urban Periphery,Other,0.2,Urban Periphery,2018
RENTMOVEOT,Urban Periphery,Don't know,0,Urban Periphery,2018
RENTMOVEOT,Urban Periphery,Refused,0.01,Urban Periphery,2018
Q13R1,Urban Periphery,Yes,0.4,Urban Periphery,2018
Q13R1,Urban Periphery,No,0.6,Urban Periphery,2018
Q13R1,Urban Periphery,Don't know,0,Urban Periphery,2018
Q13R1,Urban Periphery,Refused,0,Urban Periphery,2018
Q13R2,Urban Periphery,Yes,0.74,Urban Periphery,2018
Q13R2,Urban Periphery,No,0.24,Urban Periphery,2018
Q13R2,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q13R2,Urban Periphery,Refused,0.01,Urban Periphery,2018
Q13R3,Urban Periphery,None,0.49,Urban Periphery,2018
Q13R3,Urban Periphery,A little difficulty,0.21,Urban Periphery,2018
Q13R3,Urban Periphery,Moderate difficulty,0.16,Urban Periphery,2018
Q13R3,Urban Periphery,Substantial difficulty,0.14,Urban Periphery,2018
Q13R3,Urban Periphery,Don't know,0,Urban Periphery,2018
Q13R3,Urban Periphery,Refused,0,Urban Periphery,2018
Q14R1,Urban Periphery,Definitely no,0.29,Urban Periphery,2018
Q14R1,Urban Periphery,Probably no,0.23,Urban Periphery,2018
Q14R1,Urban Periphery,Probably yes,0.28,Urban Periphery,2018
Q14R1,Urban Periphery,Definitely yes,0.19,Urban Periphery,2018
Q14R1,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q14R1,Urban Periphery,Refused,0,Urban Periphery,2018
Q14R2,Urban Periphery,Very likely,0.47,Urban Periphery,2018
Q14R2,Urban Periphery,Somewhat likely,0.28,Urban Periphery,2018
Q14R2,Urban Periphery,Not very likely,0.13,Urban Periphery,2018
Q14R2,Urban Periphery,Not at all likely,0.12,Urban Periphery,2018
Q14R2,Urban Periphery,Don't know,0,Urban Periphery,2018
Q14R2,Urban Periphery,Refused,0,Urban Periphery,2018
Q15,Urban Periphery,Yes,0.78,Urban Periphery,2018
Q15,Urban Periphery,No,0.21,Urban Periphery,2018
Q15,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q15,Urban Periphery,Refused,0,Urban Periphery,2018
Q17A,Urban Periphery,Strongly agree,0.34,Urban Periphery,2018
Q17A,Urban Periphery,Somewhat agree,0.29,Urban Periphery,2018
Q17A,Urban Periphery,Somewhat disagree,0.17,Urban Periphery,2018
Q17A,Urban Periphery,Strongly disagree,0.19,Urban Periphery,2018
Q17A,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q17A,Urban Periphery,Refused,0,Urban Periphery,2018
Q17B,Urban Periphery,Strongly agree,0.44,Urban Periphery,2018
Q17B,Urban Periphery,Somewhat agree,0.28,Urban Periphery,2018
Q17B,Urban Periphery,Somewhat disagree,0.12,Urban Periphery,2018
Q17B,Urban Periphery,Strongly disagree,0.16,Urban Periphery,2018
Q17B,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q17B,Urban Periphery,Refused,0,Urban Periphery,2018
Q17C,Urban Periphery,Strongly agree,0.32,Urban Periphery,2018
Q17C,Urban Periphery,Somewhat agree,0.33,Urban Periphery,2018
Q17C,Urban Periphery,Somewhat disagree,0.16,Urban Periphery,2018
Q17C,Urban Periphery,Strongly disagree,0.18,Urban Periphery,2018
Q17C,Urban Periphery,Don't know,0.02,Urban Periphery,2018
Q17C,Urban Periphery,Refused,0,Urban Periphery,2018
Q17E,Urban Periphery,Strongly agree,0.37,Urban Periphery,2018
Q17E,Urban Periphery,Somewhat agree,0.34,Urban Periphery,2018
Q17E,Urban Periphery,Somewhat disagree,0.13,Urban Periphery,2018
Q17E,Urban Periphery,Strongly disagree,0.14,Urban Periphery,2018
Q17E,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q17E,Urban Periphery,Refused,0,Urban Periphery,2018
Q17F,Urban Periphery,Strongly agree,0.14,Urban Periphery,2018
Q17F,Urban Periphery,Somewhat agree,0.16,Urban Periphery,2018
Q17F,Urban Periphery,Somewhat disagree,0.22,Urban Periphery,2018
Q17F,Urban Periphery,Strongly disagree,0.47,Urban Periphery,2018
Q17F,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q17F,Urban Periphery,Refused,0,Urban Periphery,2018
Q17G,Urban Periphery,Strongly agree,0.42,Urban Periphery,2018
Q17G,Urban Periphery,Somewhat agree,0.41,Urban Periphery,2018
Q17G,Urban Periphery,Somewhat disagree,0.09,Urban Periphery,2018
Q17G,Urban Periphery,Strongly disagree,0.06,Urban Periphery,2018
Q17G,Urban Periphery,Don't know,0.02,Urban Periphery,2018
Q17G,Urban Periphery,Refused,0,Urban Periphery,2018
Q17H,Urban Periphery,Strongly agree,0.26,Urban Periphery,2018
Q17H,Urban Periphery,Somewhat agree,0.44,Urban Periphery,2018
Q17H,Urban Periphery,Somewhat disagree,0.15,Urban Periphery,2018
Q17H,Urban Periphery,Strongly disagree,0.07,Urban Periphery,2018
Q17H,Urban Periphery,Don't know,0.08,Urban Periphery,2018
Q17H,Urban Periphery,Refused,0,Urban Periphery,2018
Q17I,Urban Periphery,Strongly agree,0.29,Urban Periphery,2018
Q17I,Urban Periphery,Somewhat agree,0.44,Urban Periphery,2018
Q17I,Urban Periphery,Somewhat disagree,0.15,Urban Periphery,2018
Q17I,Urban Periphery,Strongly disagree,0.08,Urban Periphery,2018
Q17I,Urban Periphery,Don't know,0.05,Urban Periphery,2018
Q17I,Urban Periphery,Refused,0,Urban Periphery,2018
Q18,Urban Periphery,Very likely,0.49,Urban Periphery,2018
Q18,Urban Periphery,Somewhat likely,0.28,Urban Periphery,2018
Q18,Urban Periphery,Not very likely,0.1,Urban Periphery,2018
Q18,Urban Periphery,Not at all likely,0.07,Urban Periphery,2018
Q18,Urban Periphery,Don't know,0.06,Urban Periphery,2018
Q18,Urban Periphery,Refused,0,Urban Periphery,2018
LIFECA,Urban Periphery,Almost certain,0.36,Urban Periphery,2018
LIFECA,Urban Periphery,Very likely,0.5,Urban Periphery,2018
LIFECA,Urban Periphery,A toss up,0.08,Urban Periphery,2018
LIFECA,Urban Periphery,Not very likely,0.02,Urban Periphery,2018
LIFECA,Urban Periphery,Not at all likely,0.01,Urban Periphery,2018
LIFECA,Urban Periphery,Don't know,0.03,Urban Periphery,2018
LIFECA,Urban Periphery,Refused,0,Urban Periphery,2018
LIFECB,Urban Periphery,Almost certain,0.14,Urban Periphery,2018
LIFECB,Urban Periphery,Very likely,0.41,Urban Periphery,2018
LIFECB,Urban Periphery,A toss up,0.28,Urban Periphery,2018
LIFECB,Urban Periphery,Not very likely,0.09,Urban Periphery,2018
LIFECB,Urban Periphery,Not at all likely,0.03,Urban Periphery,2018
LIFECB,Urban Periphery,Don't know,0.05,Urban Periphery,2018
LIFECB,Urban Periphery,Refused,0,Urban Periphery,2018
LIFECC,Urban Periphery,Almost certain,0.02,Urban Periphery,2018
LIFECC,Urban Periphery,Very likely,0.06,Urban Periphery,2018
LIFECC,Urban Periphery,A toss up,0.13,Urban Periphery,2018
LIFECC,Urban Periphery,Not very likely,0.44,Urban Periphery,2018
LIFECC,Urban Periphery,Not at all likely,0.31,Urban Periphery,2018
LIFECC,Urban Periphery,Don't know,0.04,Urban Periphery,2018
LIFECC,Urban Periphery,Refused,0,Urban Periphery,2018
LIFECD,Urban Periphery,Almost certain,0.06,Urban Periphery,2018
LIFECD,Urban Periphery,Very likely,0.19,Urban Periphery,2018
LIFECD,Urban Periphery,A toss up,0.4,Urban Periphery,2018
LIFECD,Urban Periphery,Not very likely,0.22,Urban Periphery,2018
LIFECD,Urban Periphery,Not at all likely,0.07,Urban Periphery,2018
LIFECD,Urban Periphery,Don't know,0.06,Urban Periphery,2018
LIFECD,Urban Periphery,Refused,0,Urban Periphery,2018
LIFECF,Urban Periphery,Almost certain,0.02,Urban Periphery,2018
LIFECF,Urban Periphery,Very likely,0.07,Urban Periphery,2018
LIFECF,Urban Periphery,A toss up,0.24,Urban Periphery,2018
LIFECF,Urban Periphery,Not very likely,0.46,Urban Periphery,2018
LIFECF,Urban Periphery,Not at all likely,0.16,Urban Periphery,2018
LIFECF,Urban Periphery,Don't know,0.04,Urban Periphery,2018
LIFECF,Urban Periphery,Refused,0,Urban Periphery,2018
Q19,Urban Periphery,Excellent,0.21,Urban Periphery,2018
Q19,Urban Periphery,Very good,0.36,Urban Periphery,2018
Q19,Urban Periphery,Good,0.28,Urban Periphery,2018
Q19,Urban Periphery,Fair,0.12,Urban Periphery,2018
Q19,Urban Periphery,Poor,0.03,Urban Periphery,2018
Q19,Urban Periphery,Don't know,0,Urban Periphery,2018
Q19,Urban Periphery,Refused,0,Urban Periphery,2018
Q20,Urban Periphery,Not at all satisfied,0.03,Urban Periphery,2018
Q20,Urban Periphery,Only a little bit satisfied,0.08,Urban Periphery,2018
Q20,Urban Periphery,Somewhat satisfied,0.24,Urban Periphery,2018
Q20,Urban Periphery,Mostly satisfied,0.42,Urban Periphery,2018
Q20,Urban Periphery,Completely satisfied,0.22,Urban Periphery,2018
Q20,Urban Periphery,Don't know,0,Urban Periphery,2018
Q20,Urban Periphery,Refused,0,Urban Periphery,2018
Q21,Urban Periphery,Not at all,0.04,Urban Periphery,2018
Q21,Urban Periphery,Only a little bit,0.08,Urban Periphery,2018
Q21,Urban Periphery,Somewhat,0.19,Urban Periphery,2018
Q21,Urban Periphery,Mostly,0.38,Urban Periphery,2018
Q21,Urban Periphery,Completely,0.3,Urban Periphery,2018
Q21,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q21,Urban Periphery,Refused,0,Urban Periphery,2018
Q22,Urban Periphery,Not at all,0.44,Urban Periphery,2018
Q22,Urban Periphery,Only a little bit,0.22,Urban Periphery,2018
Q22,Urban Periphery,Somewhat,0.21,Urban Periphery,2018
Q22,Urban Periphery,Mostly,0.07,Urban Periphery,2018
Q22,Urban Periphery,Completely,0.05,Urban Periphery,2018
Q22,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q22,Urban Periphery,Refused,0,Urban Periphery,2018
Q23,Urban Periphery,Not at all,0.06,Urban Periphery,2018
Q23,Urban Periphery,Only a little bit,0.19,Urban Periphery,2018
Q23,Urban Periphery,Somewhat,0.3,Urban Periphery,2018
Q23,Urban Periphery,Mostly,0.27,Urban Periphery,2018
Q23,Urban Periphery,Completely,0.17,Urban Periphery,2018
Q23,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q23,Urban Periphery,Refused,0,Urban Periphery,2018
Q23PL,Urban Periphery,Strongly agree,0.35,Urban Periphery,2018
Q23PL,Urban Periphery,Agree,0.3,Urban Periphery,2018
Q23PL,Urban Periphery,Slightly agree,0.16,Urban Periphery,2018
Q23PL,Urban Periphery,Neither agree nor disagree,0.09,Urban Periphery,2018
Q23PL,Urban Periphery,Slightly disagree,0.04,Urban Periphery,2018
Q23PL,Urban Periphery,Disagree,0.02,Urban Periphery,2018
Q23PL,Urban Periphery,Strongly disagree,0.03,Urban Periphery,2018
Q23PL,Urban Periphery,Don't know,0,Urban Periphery,2018
Q23PL,Urban Periphery,Refused,0,Urban Periphery,2018
Q23A,Urban Periphery,Yes,0.31,Urban Periphery,2018
Q23A,Urban Periphery,No,0.68,Urban Periphery,2018
Q23A,Urban Periphery,Don't know,0,Urban Periphery,2018
Q23A,Urban Periphery,Refused,0.01,Urban Periphery,2018
Q23A1,Urban Periphery,Yes,0.78,Urban Periphery,2018
Q23A1,Urban Periphery,No,0.21,Urban Periphery,2018
Q23A1,Urban Periphery,Don't know,0,Urban Periphery,2018
Q23A1,Urban Periphery,Refused,0,Urban Periphery,2018
Q23C,Urban Periphery,Yes,0.11,Urban Periphery,2018
Q23C,Urban Periphery,No,0.88,Urban Periphery,2018
Q23C,Urban Periphery,Don't know,0,Urban Periphery,2018
Q23C,Urban Periphery,Refused,0.01,Urban Periphery,2018
Q23C1,Urban Periphery,One,0.21,Urban Periphery,2018
Q23C1,Urban Periphery,Two,0.25,Urban Periphery,2018
Q23C1,Urban Periphery,Three,0.21,Urban Periphery,2018
Q23C1,Urban Periphery,Four,0.24,Urban Periphery,2018
Q23C1,Urban Periphery,Five or more,0.09,Urban Periphery,2018
Q23C1,Urban Periphery,Never heard of it,0.01,Urban Periphery,2018
Q23C1,Urban Periphery,Don't know,0,Urban Periphery,2018
Q23C1,Urban Periphery,Refused,0,Urban Periphery,2018
Q23D,Urban Periphery,Yes,0.06,Urban Periphery,2018
Q23D,Urban Periphery,No,0.93,Urban Periphery,2018
Q23D,Urban Periphery,Don't know,0,Urban Periphery,2018
Q23D,Urban Periphery,Refused,0.01,Urban Periphery,2018
Q23E,Urban Periphery,Yes,0.15,Urban Periphery,2018
Q23E,Urban Periphery,No,0.84,Urban Periphery,2018
Q23E,Urban Periphery,Don't know,0,Urban Periphery,2018
Q23E,Urban Periphery,Refused,0.01,Urban Periphery,2018
Q23E2,Urban Periphery,Yes,0.66,Urban Periphery,2018
Q23E2,Urban Periphery,No,0.33,Urban Periphery,2018
Q23E2,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q23E2,Urban Periphery,Refused,0,Urban Periphery,2018
Q23E2,Urban Periphery,Current Asthma Rate (based on Q23E*23E2),0.099,Urban Periphery,2018
Q23E3,Urban Periphery,None,0.64,Urban Periphery,2018
Q23E3,Urban Periphery,One to two,0.19,Urban Periphery,2018
Q23E3,Urban Periphery,Three or more,0.05,Urban Periphery,2018
Q23E3,Urban Periphery,Don't know,0.07,Urban Periphery,2018
Q23E3,Urban Periphery,Refused,0.05,Urban Periphery,2018
Q23E1,Urban Periphery,Never (no attacks in the last 30 days),0.5,Urban Periphery,2018
Q23E1,Urban Periphery,Once a week or less,0.16,Urban Periphery,2018
Q23E1,Urban Periphery,Twice a week,0.12,Urban Periphery,2018
Q23E1,Urban Periphery,3 to 6 times a week,0.08,Urban Periphery,2018
Q23E1,Urban Periphery,Once a day,0.07,Urban Periphery,2018
Q23E1,Urban Periphery,More than once a day,0.06,Urban Periphery,2018
Q23E1,Urban Periphery,Don't know,0.01,Urban Periphery,2018
Q23E1,Urban Periphery,Refused,0,Urban Periphery,2018
BMIR,Urban Periphery,Underweight,0.03,Urban Periphery,2018
